0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.0071428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	0.8321428571	
